,rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
578,579,Desraj Da Dhaba,https://www.zomato.com/jaipur/desraj-da-dhaba-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 17, Muktanand Nagar, Gopalpura By Pass, Mansarovar, Jaipur",Jaipur,26.8630670723,75.79186677930001,10 AM to 10 PM,3.3,North Indian,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']"
579,580,New Saini Dhaba,https://www.zomato.com/jaipur/new-saini-dhaba-sodala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Opposite Metro Piller 65, Ajmer Road, Gaytari Nagar, Sodala, Jaipur",Jaipur,26.9049501199,75.77593579890001,10 AM to 10:30 PM,3.1,North Indian,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']"
580,581,Shri Shyam Pavitra Bhojanalaya,https://www.zomato.com/jaipur/shri-shyam-pavitra-bhojanalaya-gopalbari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Railway Station, Gopalbari, Jaipur",Jaipur,26.9204918016,75.78882884229999,7 AM to 12 Midnight,3.1,North Indian,"['Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']"
581,582,Jeesa Pavitra Bhojanalaya,https://www.zomato.com/jaipur/jeesa-pavitra-bhojanalaya-pink-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near SBBJ, Ramganj Choupad, Pink City, Jaipur",Jaipur,26.9206900014,75.83525620399999,11 AM to 11 PM,2.8,North Indian,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Pure Veg', 'Indoor Seating']"
582,583,Bunty Daa Dhaba,https://www.zomato.com/jaipur/bunty-daa-dhaba-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"629 D, Lane 12, Barkat Nagar, Tonk Phatak, Tonk Road, Jaipur",Jaipur,26.8781097104,75.7905350626,"11 AM to 3 PM, 7 PM to 11 PM",3.2,North Indian,"['Dinner', 'Takeaway Available', 'Delivery', 'No Alcohol Available', 'Cash', 'Lunch', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg']"
583,584,Punjabi Dhaba,https://www.zomato.com/jaipur/punjabi-dhaba-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"74/173-C, Mansarovar, Jaipur",Jaipur,26.8568322415,75.7730346546,"12noon – 5pm, 6pm – 10pm (Mon-Sun)",3.5,North Indian,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
584,585,Shri Hanuman Dhaba,https://www.zomato.com/jaipur/shri-hanuman-dhaba-gopalbari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"D 60, Fateh Singh Market, Gopalbari, Jaipur",Jaipur,26.9184281713,75.7914916053,7 AM to 11 PM,2.9,North Indian,"['Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Lunch', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating']"
590,591,NR Ice Cream Parlour & Restaurant,https://www.zomato.com/jaipur/nr-ice-cream-parlour-restaurant-bapu-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Janta Store, Bapu Nagar, Jaipur",Jaipur,26.8898028071,75.810142681,9 AM to 10 PM (Mon-Sun),3.6,"Fast Food, Chinese, Ice Cream","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Desserts and Bakes', 'Table booking not available', 'Pure Veg']"
667,668,The G.T. Road,https://www.zomato.com/jaipur/the-g-t-road-adarsh-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mango Hotels, Govind Marg, Saket Colony, Adarsh Nagar, Jaipur",Jaipur,26.8999733997,75.83398114890001,"12Noon to 3:30PM, 7PM to 11:30PM (Mon-Sun)",4.2,"North Indian, Mughlai, Kebab, Afghan","['Lunch', 'Serves Alcohol', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Fullbar', 'Air Conditioned', 'Wifi', 'Buffet', 'Indoor Seating', 'Table reservation required']"
682,683,TVG - The Vegetarian Grill,https://www.zomato.com/TheVegetarianGrill?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"E 29, Siddharth Nagar, Sector 9, Malviya Nagar, Jaipur",Jaipur,26.8478600027,75.809439607,11 AM to 11:30 PM,3.9,"North Indian, Chinese, Italian","['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Table booking recommended', 'Air Conditioned', 'Pure Veg', 'Buffet', 'Indoor Seating', 'Digital Payments Accepted']"
685,686,Ketli Restaurant,https://www.zomato.com/jaipur/ketli-restaurant-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B 428, Pradhan Marg, Malviya Nagar, Jaipur",Jaipur,26.8519242951,75.8116732165,9am – 11pm (Mon-Sun),3.7,"North Indian, Chinese, Fast Food","['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Table booking recommended', 'Air Conditioned', 'Smoking Area']"
686,687,Four Seasons,https://www.zomato.com/jaipur/four-seasons-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"D- 43, A2, Subhash Marg, C Scheme, Jaipur",Jaipur,26.91184182,75.8018315211,11 AM to 10:45 PM,3.9,"North Indian, South Indian, Fast Food","['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Table booking recommended', 'Air Conditioned', 'Pure Veg']"
688,689,Mini Punjab Restaurant,https://www.zomato.com/jaipur/mini-punjab-restaurant-shyam-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"147-149, Kings Road, Ajmer Road, Shyam Nagar, Jaipur",Jaipur,26.8947339276,75.7510398701,11 AM to 11 PM,3.9,"South Indian, Chinese, North Indian","['Credit Card', 'Cash', 'Lunch', 'Dinner', 'Delivery', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Indoor Seating', 'Free Parking', 'Outdoor Seating', 'Air Conditioned', 'Rooftop', 'Valet Parking Available', 'Table reservation required', 'Pure Veg', 'Digital Payments Accepted']"
704,705,The Lalit Boulangerie - The LaLiT Jaipur,https://www.zomato.com/LePetitCafeJaipur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The LaLiT Jaipur, Jagatpura Road, Malviya Nagar, Jaipur",Jaipur,26.8409784612,75.8075959235,11 AM to 8 PM,3.7,"Cafe, Bakery, Desserts","['No Alcohol Available', 'Debit Card', 'Cash', 'Credit Card', 'Valet Parking Available', 'Gluten Free Options', '4/5 Star', 'Wifi', 'LGBTQIA Friendly', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']"
705,706,Bake Chef,https://www.zomato.com/jaipur/bake-chef-sodala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 1, Trinity Mall, Swej Farm, Sodala, Jaipur",Jaipur,26.8905022253,75.77245965600001,10 AM to 9 PM,3.7,"Cafe, Fast Food, Bakery","['Dinner', 'Lunch', 'Mall Parking', 'Breakfast', 'Takeaway Available', 'Delivery', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Table booking not available', 'Wheelchair Accessible', 'Desserts and Bakes', 'Air Conditioned', 'Digital Payments Accepted']"
706,707,CM Bakers & Cafe,https://www.zomato.com/jaipur/cm-bakers-cafe-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Airport Road, Sanganer, Near Tonk Road, Jaipur",Jaipur,26.8214114669,75.8108377084,7:30 AM to 11 PM,3.6,"Cafe, Bakery","['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Digital Payments Accepted']"
707,708,Friend's Bakery & Confectioner's,https://www.zomato.com/jaipur/friends-bakery-confectioners-vidhyadhar-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop G-4, Shubh Labh Enclave, Main JP Colony, Naya Kheda Road Road, Vidhyadhar Nagar, Jaipur",Jaipur,26.9547581508,75.7842767984,9 AM to 10 PM,3.5,"Fast Food, Chinese, Bakery","['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
708,709,Mr. Grill,https://www.zomato.com/jaipur/mr-grill-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shopping Center, SFS Agrawal Farm, Sector 5, Mansarovar, Jaipur",Jaipur,26.8342514728,75.77807419,11:30 AM to 10:30 PM,3.2,Fast Food,"['Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Desserts and Bakes', 'Pure Veg']"
709,710,447-The Cafe And Bakery,https://www.zomato.com/jaipur/447-the-cafe-and-bakery-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"447, Mahaveer Nagar, Near Durgapura Railway Station, Tonk Road, Jaipur",Jaipur,26.8562465775,75.7899027318,10:30 AM to 10:30 PM,3.2,"Cafe, Bakery, Ice Cream","['Credit Card', 'Lunch', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned']"
710,711,Radhe Radhe Bakers,https://www.zomato.com/jaipur/radhe-radhe-bakers-raja-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"130, Near Parnami Mandir Maket, Raja Park, Jaipur",Jaipur,26.8968078583,75.8242095262,10 AM to 12 Midnight,3.3,Fast Food,"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Pure Veg']"
746,747,Tipsy Family Restaurant,https://www.zomato.com/jaipur/tipsy-family-restaurant-1-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"E-54, Near Science Park, Shastri Nagar, Jaipur",Jaipur,26.9408755593,75.7988613099,11AM to 12Midnight (Mon-Sun),4.0,"North Indian, Chinese, South Indian","['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
753,754,Mini Punjab Baba Da Dhaba,https://www.zomato.com/jaipur/mini-punjab-baba-da-dhaba-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"S-15, Behind Rainbow Tower, Ram Awatar Clinic Wali Gali, Vaishali Nagar, Jaipur",Jaipur,26.9107365334,75.7420373708,"11:30 AM to 4 PM, 6:30 PM to 10:30 PM",3.9,"North Indian, Chinese","['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg']"
758,759,Pizza Factory,https://www.zomato.com/jaipur/pizza-factory-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, 10/806, Pushpak Apartment, Malviya Nagar, Jaipur",Jaipur,26.8500185499,75.81020101899999,11 AM to 11 PM,2.9,Fast Food,"['Cash', 'Delivery', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Digital Payments Accepted']"
761,762,Har Har Mahadev Sabziwalaz,https://www.zomato.com/jaipur/har-har-mahadev-sabziwalaz-sodala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 30, Opposite Devi Nagar, Radha Govind Colony, Govindpuri, Sodala, Jaipur",Jaipur,26.8855724153,75.76794683930001,10am – 11pm (Mon-Sun),3.1,North Indian,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
764,765,Hyderabadi Dum Biryani,https://www.zomato.com/jaipur/hyderabadi-dum-biryani-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10/851, Near Brain Tower Tiraha, GT Road, Malviya Nagar, Jaipur",Jaipur,26.8515979486,75.8110328391,11 AM to 11:30 PM,3.9,"Hyderabadi, Biryani","['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Digital Payments Accepted', 'Outdoor Seating']"
766,767,DCT Tadka,https://www.zomato.com/jaipur/dct-tadka-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 31A, Ground Floor, Gold Souk, Malviya Nagar, Jaipur",Jaipur,26.8408199092,75.8082252368,11:30AM to 11:30PM (Mon-Sun),3.9,"North Indian, Chinese, Mughlai","['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']"
769,770,Pizza Lab,https://www.zomato.com/jaipur/pizza-lab-shyam-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"F-124, Janpath, Shyam Nagar, Jaipur",Jaipur,26.8934302261,75.7650983334,"12Noon to 11PM (Mon, Tue, Wed, Thu, Fri, Sun), 12Noon to 11:35PM (Sat)",3.6,"Pizza, Fast Food","['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
770,771,The Pizza Unlimited,https://www.zomato.com/jaipur/the-pizza-unlimited-pink-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1304, Baba Harishchand Marg, Opposite Chandpole, Pink City, Jaipur",Jaipur,26.923892539,75.8156338334,"11 AM to 11 PM (Mon-Tue, Sat-Sun), 11 AM to 12 Midnight (Wed), 11 AM to 3 AM (Thu-Fri)",3.6,"Pizza, Fast Food","['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
772,773,The Messy Door,https://www.zomato.com/jaipur/the-messy-door-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-28, TB Hospital Road, Sindhu Colony, Subhash Nagar, Near Shastri Nagar, Jaipur",Jaipur,26.9384605012,75.7971289381,11 AM to 12 Midnight,4.2,"Fast Food, Pizza","['Lunch', 'Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']"
774,775,Jayka,https://www.zomato.com/jaipur/jayka-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"41, Near Eye Hospital, Calgiri Marg, Jhalana Gram, Calgary Road, Malviya Nagar, Jaipur",Jaipur,26.856339901,75.8187331259,"11 AM to 4 PM, 7 PM to 11 PM",3.9,North Indian,"['Lunch', 'Cash', 'Dinner', 'Takeaway Available', 'Digital Payments Accepted', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']"
783,784,Sethi's Family Restaurant,https://www.zomato.com/jaipur/sethis-family-restaurant-adarsh-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"701, Frontier Colony, Near Apex Hotel, Barf Khana Chouraha, Adarsh Nagar, Jaipur",Jaipur,26.894261,75.838107,"1 PM to 4:30 PM, 7 PM to 1 AM",3.7,"North Indian, Chinese","['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted']"
784,785,Desi Bistro,https://www.zomato.com/jaipur/desi-bistro-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"86/15, Sector-8, Kumbha Marg, Pratap Nagar Near, Tonk Road, Jaipur",Jaipur,26.7996274615,75.81819098439999,9 AM to 10 PM,3.7,"Fast Food, Chinese","['Delivery', 'Debit Card', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
785,786,Tadka Dhaba,https://www.zomato.com/jaipur/tadka-dhaba-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9/801, Girdhar Marg, Malviya Nagar, Jaipur",Jaipur,26.8473278379,75.8071768284,"11 AM to 4 PM, 6 PM to 11 PM",3.9,North Indian,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
786,787,OTC Kabab & Curry,https://www.zomato.com/jaipur/otc-kabab-curry-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Pannadhay Circle, Haldighati Marg, Pratap Nagar, Sanganer, Tonk Road, Jaipur",Jaipur,26.8055955205,75.8230380714,"12 Noon to 12 Midnight, 24 Hours, 12 Midnight to 12:30 AM",3.7,"Mughlai, North Indian, Chinese, Fast Food","['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Outdoor Seating', 'Digital Payments Accepted']"
788,789,Uncle John's Pizza,https://www.zomato.com/jaipur/uncle-johns-pizza-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"94/8, Madhyam Marg, Ward 27, Sector 9, Mansarovar, Jaipur",Jaipur,26.8491627339,75.7688926533,11 AM to 11 PM,3.5,Pizza,"['Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']"
790,791,Lali's Streat,https://www.zomato.com/jaipur/lalis-streat-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"80/99, Madhyam Marg, Opposite Okay Plus Square, Mansarovar, Jaipur",Jaipur,26.8531623692,75.7668642327,11AM to 11PM (Mon-Sun),3.6,"Chinese, North Indian, South Indian, Street Food","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Buffet']"
792,793,BFFs,https://www.zomato.com/jaipur/bffs-raja-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"379, Street 2, Raja Park, Jaipur",Jaipur,26.8946167146,75.8287444711,12 Noon to 1 AM,4.1,"Fast Food, Chinese, Desserts","['Lunch', 'Takeaway Available', 'Dinner', 'Credit Card', 'Cash', 'Debit Card', 'Delivery', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted', 'Air Conditioned']"
794,795,Sam Uncle,https://www.zomato.com/jaipur/sam-uncle-1-raja-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"172, Opposite Craft Centre, Arya Samaj Road, Raja Park, Jaipur",Jaipur,26.8966643349,75.8247603849,10:30 AM to 12 Midnight,3.7,Fast Food,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Table reservation required']"
798,799,Pizzitalia,https://www.zomato.com/jaipur/pizzitalia-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G-8, J54 C, Sunrise Building, Prithviraj Road, C Scheme, Jaipur",Jaipur,26.9091711157,75.8021785319,11am – 11pm (Mon-Sun),3.4,Pizza,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
809,810,Shankarwala's,https://www.zomato.com/jaipur/shankarwalas-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"S 15 & 16, Opposite Sector 1, Balaji Mod, Jagatpura Road, Malviya Nagar, Jaipur",Jaipur,26.8513508699,75.8251144364,7 AM to 10 PM (Mon-Sun),3.5,"Mithai, Street Food","['Cash', 'No Seating Available', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Pure Veg', 'Desserts and Bakes']"
810,811,Maa Vaishno Restaurant,https://www.zomato.com/jaipur/maa-vaishno-restaurant-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gurjar Ki Thadi, Gopalpura Bypass, Mansarovar, Jaipur",Jaipur,26.8800395046,75.7668454573,11 AM to 10:30 PM,3.4,"North Indian, Mithai, Street Food","['Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Cash', 'Lunch', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg', 'Indoor Seating', 'Outdoor Seating', 'Table Reservation Not Required', 'Desserts and Bakes']"
811,812,Bikaner Mishthan Bhandar,https://www.zomato.com/jaipur/bikaner-mishthan-bhandar-sindhi-camp?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Polo Victory Cinema, Station Road, Sindhi Camp, Jaipur",Jaipur,26.921577262600003,75.7970343903,6:30 AM to 12 Midnight (Mon-Sun),3.4,"Street Food, Mithai","['No Seating Available', 'Takeaway Available', 'No Alcohol Available', 'Cash', 'Pure Veg', 'Pre-Ordering Required', 'Desserts and Bakes']"
910,911,The Tattoo Cafe,https://www.zomato.com/jaipur/the-tattoo-cafe-pink-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"30, 3rd Floor, Opposite Hawa Mahal, Rang Bihari Temple, Badi Chaupar, Pink City, Jaipur",Jaipur,26.9238829731,75.8273607865,8am – 11pm (Mon-Sun),4.0,"Cafe, Fast Food","['Takeaway Available', 'Cash', 'Debit Card', 'Breakfast', 'No Alcohol Available', 'Credit Card', 'Air Conditioned', 'Rooftop', 'Digital Payments Accepted', 'Indoor Seating', 'Table booking not available', 'Pure Veg']"
911,912,Retro House,https://www.zomato.com/jaipur/retro-house-sodala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B-9, Roop Vihar, Swej Farm, New Sanganer Road, Near Vivek Vihar Metro Station, Sodala, Jaipur",Jaipur,26.889650603000003,75.77182698989999,12 Noon to 11 PM,4.0,"Cafe, Italian, Chinese, North Indian, Lebanese, Mexican","['Cash', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Dinner', 'Debit Card', 'Credit Card', 'Rooftop', 'Pure Veg', 'Wifi', 'Free Wifi', 'Outdoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Smoking Area', 'Indoor Seating']"
916,917,Yo! China,https://www.zomato.com/jaipur/yo-china-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Court, MZ Floor, World Trade Park, JLN Marg, Malviya Nagar, Jaipur",Jaipur,26.853274240900003,75.8051514253,11 AM to 11 PM,3.4,"Chinese, Momos","['Dinner', 'Credit Card', 'Mall Parking', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Digital Payments Accepted', 'Self Service']"
920,921,Vaango!,https://www.zomato.com/jaipur/vaango-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Court, 3rd Floor, World Trade Park, JLN Marg, Malviya Nagar, Jaipur",Jaipur,26.8532706514,75.8051453903,11 AM to 11 PM,3.7,South Indian,"['Cash', 'Dinner', 'Credit Card', 'No Alcohol Available', 'Debit Card', 'Lunch', 'Mall Parking', 'Indoor Seating', 'Pure Veg', 'Sodexo', 'Wheelchair Accessible', 'Air Conditioned', 'Digital Payments Accepted']"
922,923,Vegetarian By Choice !,https://www.zomato.com/jaipur/vegetarian-by-choice-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Court, 3rd Floor, World Trade Park, JLN Marg, Malviya Nagar, Jaipur",Jaipur,26.853416922,75.8051745594,11 AM to 11 PM,3.6,"North Indian, South Indian, Street Food, Chinese","['Debit Card', 'Dinner', 'Mall Parking', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Self Service', 'Pure Veg', 'Air Conditioned', 'Wheelchair Accessible']"
